shopping_mall,Region,category,forecast_date,forecasted_sales
Cevahir AVM,Bayrampaşa,Shoes,2023-03-08,6922.517389926744
Cevahir AVM,Bayrampaşa,Shoes,2023-03-09,5414.784637836924
Cevahir AVM,Bayrampaşa,Shoes,2023-03-10,6224.017219896323
Cevahir AVM,Bayrampaşa,Shoes,2023-03-11,4734.654095536536
Cevahir AVM,Bayrampaşa,Shoes,2023-03-12,6783.179031188848
Cevahir AVM,Bayrampaşa,Shoes,2023-03-13,8043.091422106878
Cevahir AVM,Bayrampaşa,Shoes,2023-03-14,7724.519719512026
Cevahir AVM,Bayrampaşa,Shoes,2023-03-15,6112.559593873053
Cevahir AVM,Bayrampaşa,Shoes,2023-03-16,5739.448239444929
Cevahir AVM,Bayrampaşa,Shoes,2023-03-17,7941.274661038736
Cevahir AVM,Bayrampaşa,Shoes,2023-03-18,7653.2575458779975
Cevahir AVM,Bayrampaşa,Shoes,2023-03-19,10215.517345062515
Cevahir AVM,Bayrampaşa,Shoes,2023-03-20,11116.458813051118
Cevahir AVM,Bayrampaşa,Shoes,2023-03-21,9822.098667194407
Cevahir AVM,Bayrampaşa,Shoes,2023-03-22,7082.131393468537
Cevahir AVM,Bayrampaşa,Shoes,2023-03-23,5755.481695603742
Cevahir AVM,Bayrampaşa,Shoes,2023-03-24,7225.851847987802
Cevahir AVM,Bayrampaşa,Shoes,2023-03-25,6357.493636329673
Cevahir AVM,Bayrampaşa,Shoes,2023-03-26,8560.05261999639
Cevahir AVM,Bayrampaşa,Shoes,2023-03-27,9552.564459037738
Cevahir AVM,Bayrampaşa,Shoes,2023-03-28,8964.721749214199
Cevahir AVM,Bayrampaşa,Shoes,2023-03-29,7380.615347792881
Cevahir AVM,Bayrampaşa,Shoes,2023-03-30,7188.284604827091
Cevahir AVM,Bayrampaşa,Shoes,2023-03-31,9338.49593483402
Cevahir AVM,Bayrampaşa,Shoes,2023-04-01,8665.329944307772
Cevahir AVM,Bayrampaşa,Shoes,2023-04-02,10988.927656416974
Cevahir AVM,Bayrampaşa,Shoes,2023-04-03,12481.406925882116
Cevahir AVM,Bayrampaşa,Shoes,2023-04-04,12806.279901354303
Cevahir AVM,Bayrampaşa,Shoes,2023-04-05,12036.451164436663
Cevahir AVM,Bayrampaşa,Shoes,2023-04-06,11870.196374311998
Cevahir AVM,Bayrampaşa,Shoes,2023-04-07,12946.521133200271
Cevahir AVM,Bayrampaşa,Shoes,2023-04-08,10436.459950299382
Cevahir AVM,Bayrampaşa,Shoes,2023-04-09,10915.913107098633
Cevahir AVM,Bayrampaşa,Shoes,2023-04-10,11180.022740692526
Cevahir AVM,Bayrampaşa,Shoes,2023-04-11,11020.8974846342
Cevahir AVM,Bayrampaşa,Shoes,2023-04-12,10222.791493584888
Cevahir AVM,Bayrampaşa,Shoes,2023-04-13,10171.021805788376
Cevahir AVM,Bayrampaşa,Shoes,2023-04-14,11467.748296399914
Cevahir AVM,Bayrampaşa,Shoes,2023-04-15,9456.440324254112
Cevahir AVM,Bayrampaşa,Shoes,2023-04-16,10778.292526133928
Cevahir AVM,Bayrampaşa,Shoes,2023-04-17,11939.762448580916
Cevahir AVM,Bayrampaşa,Shoes,2023-04-18,12218.012167681572
Cevahir AVM,Bayrampaşa,Shoes,2023-04-19,11027.492993161723
Cevahir AVM,Bayrampaşa,Shoes,2023-04-20,9810.945880494433
Cevahir AVM,Bayrampaşa,Shoes,2023-04-21,14758.281732421874
Cevahir AVM,Bayrampaşa,Shoes,2023-04-22,11310.345539644437
Cevahir AVM,Bayrampaşa,Shoes,2023-04-23,11032.962176585104
Cevahir AVM,Bayrampaşa,Shoes,2023-04-24,6549.782322566846
Cevahir AVM,Bayrampaşa,Shoes,2023-04-25,6137.943616296109
Cevahir AVM,Bayrampaşa,Shoes,2023-04-26,4653.910850081086
Cevahir AVM,Bayrampaşa,Shoes,2023-04-27,3785.268776496202
Cevahir AVM,Bayrampaşa,Shoes,2023-04-28,4573.900100129381
Cevahir AVM,Bayrampaşa,Shoes,2023-04-29,2453.906101865189
Cevahir AVM,Bayrampaşa,Shoes,2023-04-30,3758.4635744135508
Cevahir AVM,Bayrampaşa,Shoes,2023-05-01,4689.624932051618
Cevahir AVM,Bayrampaşa,Shoes,2023-05-02,4720.191111162686
Cevahir AVM,Bayrampaşa,Shoes,2023-05-03,3928.0537193382324
Cevahir AVM,Bayrampaşa,Shoes,2023-05-04,4286.803321987711
Cevahir AVM,Bayrampaşa,Shoes,2023-05-05,6574.105712667832
Cevahir AVM,Bayrampaşa,Shoes,2023-05-06,5539.07591016808
Cevahir AVM,Bayrampaşa,Shoes,2023-05-07,6942.8981176532
Cevahir AVM,Bayrampaşa,Shoes,2023-05-08,6985.701868227263
Cevahir AVM,Bayrampaşa,Shoes,2023-05-09,5734.628302231927
Cevahir AVM,Bayrampaşa,Shoes,2023-05-10,4013.9302110141475
Cevahir AVM,Bayrampaşa,Shoes,2023-05-11,4184.905547502458
Cevahir AVM,Bayrampaşa,Shoes,2023-05-12,6895.938717580993
Cevahir AVM,Bayrampaşa,Shoes,2023-05-13,6525.180794036888
Cevahir AVM,Bayrampaşa,Shoes,2023-05-14,8633.311675614956
Cevahir AVM,Bayrampaşa,Shoes,2023-05-15,9508.9338961498
Cevahir AVM,Bayrampaşa,Shoes,2023-05-16,9373.407827332325
Cevahir AVM,Bayrampaşa,Shoes,2023-05-17,8940.420734557292
Cevahir AVM,Bayrampaşa,Shoes,2023-05-18,10127.703105897717
Cevahir AVM,Bayrampaşa,Shoes,2023-05-19,14912.34289589601
Cevahir AVM,Bayrampaşa,Shoes,2023-05-20,12015.067585187491
Cevahir AVM,Bayrampaşa,Shoes,2023-05-21,12745.659113023961
Cevahir AVM,Bayrampaşa,Shoes,2023-05-22,12042.225487197631
Cevahir AVM,Bayrampaşa,Shoes,2023-05-23,10465.221567538343
Cevahir AVM,Bayrampaşa,Shoes,2023-05-24,8788.721038878411
Cevahir AVM,Bayrampaşa,Shoes,2023-05-25,8877.32507159489
Cevahir AVM,Bayrampaşa,Shoes,2023-05-26,10962.0874598085
Cevahir AVM,Bayrampaşa,Shoes,2023-05-27,9486.279392958195
Cevahir AVM,Bayrampaşa,Shoes,2023-05-28,10463.55302550678
Cevahir AVM,Bayrampaşa,Shoes,2023-05-29,10500.6087895573
Cevahir AVM,Bayrampaşa,Shoes,2023-05-30,9693.305823880859
Cevahir AVM,Bayrampaşa,Shoes,2023-05-31,8388.96130587756
Cevahir AVM,Bayrampaşa,Shoes,2023-06-01,8434.105101375775
Cevahir AVM,Bayrampaşa,Shoes,2023-06-02,10474.685089793324
Cevahir AVM,Bayrampaşa,Shoes,2023-06-03,9412.388469515377
Cevahir AVM,Bayrampaşa,Shoes,2023-06-04,11300.569580028716
Cevahir AVM,Bayrampaşa,Shoes,2023-06-05,12228.123263541887
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-09,126.95023289304513
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-10,105.09641536499967
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-11,152.71184168307224
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-12,145.70907590757926
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-13,78.48637194572856
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-14,124.45067395181103
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-15,160.19260921623018
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-16,160.0355786715287
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-17,133.74611740385234
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-18,179.18285426922438
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-19,183.9595933070628
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-20,139.6555976365629
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-21,203.61219195064803
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-22,237.72719295067589
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-23,215.5907007954427
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-24,160.1418371505507
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-25,183.441471641193
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-26,176.0521643577016
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-27,120.53087944541686
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-28,165.01530559069232
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-29,174.30680358253795
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-30,135.7449218810664
Cevahir AVM,Bayrampaşa,Souvenir,2023-03-31,84.12134737385736
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-01,129.02533827063198
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-02,145.32433326408852
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-03,100.0065193124027
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-04,139.6428732263745
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-05,142.73552692030512
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-06,111.43210495076072
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-07,81.53040130004294
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-08,147.82795883073427
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-09,168.27565184014094
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-10,106.45317043161492
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-11,122.62351312217821
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-12,114.4920863101902
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-13,91.7367734107244
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-14,80.5637799832625
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-15,159.34856301116537
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-16,179.1249639668899
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-17,111.77300096158876
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-18,131.72275400427728
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-19,141.99670721327112
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-20,141.81449714537973
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-21,130.55565519330239
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-22,196.7039022748653
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-23,185.18259744332371
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-24,105.09656421865148
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-25,109.14321305142826
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-26,109.98994404768051
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-27,96.10131802776604
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-28,72.37234101791299
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-29,117.45456144196703
Cevahir AVM,Bayrampaşa,Souvenir,2023-04-30,104.64786585471835
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-01,27.223909668657704
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-02,58.541078173460065
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-03,80.18186046139793
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-04,71.07718153468758
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-05,43.1238035515583
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-06,91.09257361851951
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-07,97.60267522552827
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-08,48.29429934940666
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-09,98.24572459355663
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-10,117.43319060972989
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-11,90.58244184317873
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-12,48.05292765957527
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-13,99.28729167924159
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-14,125.60670629895662
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-15,97.73735990314434
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-16,157.14383380675
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-17,174.7045484101809
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-18,148.21744513421186
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-19,119.30844099852173
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-20,194.4012583372367
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-21,239.2794420894631
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-22,209.98151570607104
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-23,246.99182346893872
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-24,234.3891856216608
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-25,184.15237503961808
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-26,140.64393365900634
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-27,201.26493306510318
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-28,223.17059051022753
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-29,165.22643587886725
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-30,181.36928189006545
Cevahir AVM,Bayrampaşa,Souvenir,2023-05-31,167.6875209207978
Cevahir AVM,Bayrampaşa,Souvenir,2023-06-01,133.96711602922974
Cevahir AVM,Bayrampaşa,Souvenir,2023-06-02,108.97244751531204
Cevahir AVM,Bayrampaşa,Souvenir,2023-06-03,174.6830099044164
Cevahir AVM,Bayrampaşa,Souvenir,2023-06-04,187.22112325443072
Cevahir AVM,Bayrampaşa,Souvenir,2023-06-05,118.97553648866322
Cevahir AVM,Bayrampaşa,Souvenir,2023-06-06,138.3867451682851
Cevahir AVM,Bayrampaşa,Technology,2023-03-05,26627.571874208705
Cevahir AVM,Bayrampaşa,Technology,2023-03-06,30628.192261182612
Cevahir AVM,Bayrampaşa,Technology,2023-03-07,31781.007306093692
Cevahir AVM,Bayrampaşa,Technology,2023-03-08,27854.86761691854
Cevahir AVM,Bayrampaşa,Technology,2023-03-09,24370.8297318522
Cevahir AVM,Bayrampaşa,Technology,2023-03-10,19418.44531039224
Cevahir AVM,Bayrampaşa,Technology,2023-03-11,16613.16766813021
Cevahir AVM,Bayrampaşa,Technology,2023-03-12,15065.415491600259
Cevahir AVM,Bayrampaşa,Technology,2023-03-13,15875.887812889174
Cevahir AVM,Bayrampaşa,Technology,2023-03-14,14206.888878973796
Cevahir AVM,Bayrampaşa,Technology,2023-03-15,10879.008269546632
Cevahir AVM,Bayrampaşa,Technology,2023-03-16,12366.710547216973
Cevahir AVM,Bayrampaşa,Technology,2023-03-17,14475.55759036996
Cevahir AVM,Bayrampaşa,Technology,2023-03-18,17073.97253035699
Cevahir AVM,Bayrampaşa,Technology,2023-03-19,16993.20664838778
Cevahir AVM,Bayrampaşa,Technology,2023-03-20,16118.313049856904
Cevahir AVM,Bayrampaşa,Technology,2023-03-21,12302.7386099423
Cevahir AVM,Bayrampaşa,Technology,2023-03-22,8417.278150796239
Cevahir AVM,Bayrampaşa,Technology,2023-03-23,10757.052830401746
Cevahir AVM,Bayrampaşa,Technology,2023-03-24,13420.641560361195
Cevahir AVM,Bayrampaşa,Technology,2023-03-25,15235.340580899127
Cevahir AVM,Bayrampaşa,Technology,2023-03-26,13866.670186936031
Cevahir AVM,Bayrampaşa,Technology,2023-03-27,13045.34591981198
Cevahir AVM,Bayrampaşa,Technology,2023-03-28,11389.770105215151
Cevahir AVM,Bayrampaşa,Technology,2023-03-29,10459.51987097554
Cevahir AVM,Bayrampaşa,Technology,2023-03-30,14300.558429571533
Cevahir AVM,Bayrampaşa,Technology,2023-03-31,16015.960791186422
Cevahir AVM,Bayrampaşa,Technology,2023-04-01,15864.856067332117
Cevahir AVM,Bayrampaşa,Technology,2023-04-02,14092.858559842363
Cevahir AVM,Bayrampaşa,Technology,2023-04-03,15683.975707387524
Cevahir AVM,Bayrampaşa,Technology,2023-04-04,17788.3366555441
Cevahir AVM,Bayrampaşa,Technology,2023-04-05,18988.11777932803
Cevahir AVM,Bayrampaşa,Technology,2023-04-06,21504.910489645863
Cevahir AVM,Bayrampaşa,Technology,2023-04-07,19357.86904201023
Cevahir AVM,Bayrampaşa,Technology,2023-04-08,15588.729680309412
Cevahir AVM,Bayrampaşa,Technology,2023-04-09,12424.721620387407
Cevahir AVM,Bayrampaşa,Technology,2023-04-10,14259.148118970996
Cevahir AVM,Bayrampaşa,Technology,2023-04-11,15822.049754750231
Cevahir AVM,Bayrampaşa,Technology,2023-04-12,14110.199474219686
Cevahir AVM,Bayrampaşa,Technology,2023-04-13,12506.874745859659
Cevahir AVM,Bayrampaşa,Technology,2023-04-14,8158.08709488827
Cevahir AVM,Bayrampaşa,Technology,2023-04-15,6480.1248963788885
Cevahir AVM,Bayrampaşa,Technology,2023-04-16,9002.887980829262
Cevahir AVM,Bayrampaşa,Technology,2023-04-17,16730.325851018362
Cevahir AVM,Bayrampaşa,Technology,2023-04-18,20977.216585784365
Cevahir AVM,Bayrampaşa,Technology,2023-04-19,17963.92245834641
Cevahir AVM,Bayrampaşa,Technology,2023-04-20,13180.975154423331
Cevahir AVM,Bayrampaşa,Technology,2023-04-21,5576.3141319456545
Cevahir AVM,Bayrampaşa,Technology,2023-04-22,3506.2503367386707
Cevahir AVM,Bayrampaşa,Technology,2023-04-23,6370.3784387635205
Cevahir AVM,Bayrampaşa,Technology,2023-04-24,14486.322756677995
Cevahir AVM,Bayrampaşa,Technology,2023-04-25,17108.508566550074
Cevahir AVM,Bayrampaşa,Technology,2023-04-26,13002.978264057683
Cevahir AVM,Bayrampaşa,Technology,2023-04-27,9259.361555747322
Cevahir AVM,Bayrampaşa,Technology,2023-04-28,5489.9834548930385
Cevahir AVM,Bayrampaşa,Technology,2023-04-29,6066.793760168475
Cevahir AVM,Bayrampaşa,Technology,2023-04-30,9415.081827756783
Cevahir AVM,Bayrampaşa,Technology,2023-05-01,15041.92943308278
Cevahir AVM,Bayrampaşa,Technology,2023-05-02,16657.2264718579
Cevahir AVM,Bayrampaşa,Technology,2023-05-03,14041.768424562393
Cevahir AVM,Bayrampaşa,Technology,2023-05-04,14283.421505355656
Cevahir AVM,Bayrampaşa,Technology,2023-05-05,14414.44441264406
Cevahir AVM,Bayrampaşa,Technology,2023-05-06,16015.777711988854
Cevahir AVM,Bayrampaşa,Technology,2023-05-07,16978.138309433467
Cevahir AVM,Bayrampaşa,Technology,2023-05-08,19051.44289303615
Cevahir AVM,Bayrampaşa,Technology,2023-05-09,18417.49629756034
Cevahir AVM,Bayrampaşa,Technology,2023-05-10,15874.960052088047
Cevahir AVM,Bayrampaşa,Technology,2023-05-11,16639.92863223396
Cevahir AVM,Bayrampaşa,Technology,2023-05-12,15339.499062244317
Cevahir AVM,Bayrampaşa,Technology,2023-05-13,13243.030088110998
Cevahir AVM,Bayrampaşa,Technology,2023-05-14,10690.284451057485
Cevahir AVM,Bayrampaşa,Technology,2023-05-15,12635.43846207774
Cevahir AVM,Bayrampaşa,Technology,2023-05-16,16237.971328126028
Cevahir AVM,Bayrampaşa,Technology,2023-05-17,19973.36793891751
Cevahir AVM,Bayrampaşa,Technology,2023-05-18,25214.68206980305
Cevahir AVM,Bayrampaşa,Technology,2023-05-19,23995.23974914571
Cevahir AVM,Bayrampaşa,Technology,2023-05-20,19182.16469539637
Cevahir AVM,Bayrampaşa,Technology,2023-05-21,13210.586945047378
Cevahir AVM,Bayrampaşa,Technology,2023-05-22,13457.049866977612
Cevahir AVM,Bayrampaşa,Technology,2023-05-23,16885.135357764273
Cevahir AVM,Bayrampaşa,Technology,2023-05-24,20239.461995146383
Cevahir AVM,Bayrampaşa,Technology,2023-05-25,23842.108469236216
Cevahir AVM,Bayrampaşa,Technology,2023-05-26,20840.150022075097
Cevahir AVM,Bayrampaşa,Technology,2023-05-27,15275.65391991789
Cevahir AVM,Bayrampaşa,Technology,2023-05-28,11154.097117060395
Cevahir AVM,Bayrampaşa,Technology,2023-05-29,14261.413023172123
Cevahir AVM,Bayrampaşa,Technology,2023-05-30,19188.535803877
Cevahir AVM,Bayrampaşa,Technology,2023-05-31,21652.890093570804
Cevahir AVM,Bayrampaşa,Technology,2023-06-01,23453.41971587282
Cevahir AVM,Bayrampaşa,Technology,2023-06-02,20375.87435959478
Cevahir AVM,Bayrampaşa,Toys,2023-03-08,499.48098352732484
Cevahir AVM,Bayrampaşa,Toys,2023-03-09,442.64598261293725
Cevahir AVM,Bayrampaşa,Toys,2023-03-10,367.62414922822984
Cevahir AVM,Bayrampaşa,Toys,2023-03-11,304.5278260942999
Cevahir AVM,Bayrampaşa,Toys,2023-03-12,305.66694016898543
Cevahir AVM,Bayrampaşa,Toys,2023-03-13,441.497510442034
Cevahir AVM,Bayrampaşa,Toys,2023-03-14,521.9322911038255
Cevahir AVM,Bayrampaşa,Toys,2023-03-15,449.5387572036265
Cevahir AVM,Bayrampaşa,Toys,2023-03-16,424.28953588509063
Cevahir AVM,Bayrampaşa,Toys,2023-03-17,402.8581698765997
Cevahir AVM,Bayrampaşa,Toys,2023-03-18,395.85710482069237
Cevahir AVM,Bayrampaşa,Toys,2023-03-19,434.98841196463866
Cevahir AVM,Bayrampaşa,Toys,2023-03-20,581.8747092168418
Cevahir AVM,Bayrampaşa,Toys,2023-03-21,652.5649453959488
Cevahir AVM,Bayrampaşa,Toys,2023-03-22,560.28452752012
Cevahir AVM,Bayrampaşa,Toys,2023-03-23,508.3162313011487
Cevahir AVM,Bayrampaşa,Toys,2023-03-24,449.43397954541194
Cevahir AVM,Bayrampaşa,Toys,2023-03-25,392.48437111590744
Cevahir AVM,Bayrampaşa,Toys,2023-03-26,380.29255979732136
Cevahir AVM,Bayrampaşa,Toys,2023-03-27,496.7870920066131
Cevahir AVM,Bayrampaşa,Toys,2023-03-28,576.6578027938058
Cevahir AVM,Bayrampaşa,Toys,2023-03-29,530.3445119565396
Cevahir AVM,Bayrampaşa,Toys,2023-03-30,534.2774088501586
Cevahir AVM,Bayrampaşa,Toys,2023-03-31,508.59607994523196
Cevahir AVM,Bayrampaşa,Toys,2023-04-01,446.20476603520297
Cevahir AVM,Bayrampaşa,Toys,2023-04-02,401.6341299089081
Cevahir AVM,Bayrampaşa,Toys,2023-04-03,487.7626713008141
Cevahir AVM,Bayrampaşa,Toys,2023-04-04,563.4624741876154
Cevahir AVM,Bayrampaşa,Toys,2023-04-05,541.139816412605
Cevahir AVM,Bayrampaşa,Toys,2023-04-06,578.3301058381302
Cevahir AVM,Bayrampaşa,Toys,2023-04-07,573.1463330193509
Cevahir AVM,Bayrampaşa,Toys,2023-04-08,508.02518994068885
Cevahir AVM,Bayrampaşa,Toys,2023-04-09,441.46322312349906
Cevahir AVM,Bayrampaşa,Toys,2023-04-10,495.9719703734598
Cevahir AVM,Bayrampaşa,Toys,2023-04-11,537.3241796747475
Cevahir AVM,Bayrampaşa,Toys,2023-04-12,480.6295016630211
Cevahir AVM,Bayrampaşa,Toys,2023-04-13,487.71754602907737
Cevahir AVM,Bayrampaşa,Toys,2023-04-14,467.66310720656526
Cevahir AVM,Bayrampaşa,Toys,2023-04-15,414.19840371979393
Cevahir AVM,Bayrampaşa,Toys,2023-04-16,386.95076188050047
Cevahir AVM,Bayrampaşa,Toys,2023-04-17,494.50589304193966
Cevahir AVM,Bayrampaşa,Toys,2023-04-18,581.5506696938081
Cevahir AVM,Bayrampaşa,Toys,2023-04-19,547.9790535625046
Cevahir AVM,Bayrampaşa,Toys,2023-04-20,554.2914321654633
Cevahir AVM,Bayrampaşa,Toys,2023-04-21,534.4678596103606
Cevahir AVM,Bayrampaşa,Toys,2023-04-22,460.0142255108152
Cevahir AVM,Bayrampaşa,Toys,2023-04-23,404.7160447997487
Cevahir AVM,Bayrampaşa,Toys,2023-04-24,457.21313329469484
Cevahir AVM,Bayrampaşa,Toys,2023-04-25,496.6403426341898
Cevahir AVM,Bayrampaşa,Toys,2023-04-26,425.8012984012603
Cevahir AVM,Bayrampaşa,Toys,2023-04-27,427.1025951932859
Cevahir AVM,Bayrampaşa,Toys,2023-04-28,428.41245207350727
Cevahir AVM,Bayrampaşa,Toys,2023-04-29,415.80882736837304
Cevahir AVM,Bayrampaşa,Toys,2023-04-30,415.5174266723378
Cevahir AVM,Bayrampaşa,Toys,2023-05-01,502.0302496064482
Cevahir AVM,Bayrampaşa,Toys,2023-05-02,529.1720986308779
Cevahir AVM,Bayrampaşa,Toys,2023-05-03,430.90701459520494
Cevahir AVM,Bayrampaşa,Toys,2023-05-04,420.2350206543519
Cevahir AVM,Bayrampaşa,Toys,2023-05-05,438.6773901762525
Cevahir AVM,Bayrampaşa,Toys,2023-05-06,462.57655289476406
Cevahir AVM,Bayrampaşa,Toys,2023-05-07,495.5373634034205
Cevahir AVM,Bayrampaşa,Toys,2023-05-08,596.5424379159602
Cevahir AVM,Bayrampaşa,Toys,2023-05-09,610.4775885743595
Cevahir AVM,Bayrampaşa,Toys,2023-05-10,486.50144790627337
Cevahir AVM,Bayrampaşa,Toys,2023-05-11,443.63164381610295
Cevahir AVM,Bayrampaşa,Toys,2023-05-12,427.47660611025043
Cevahir AVM,Bayrampaşa,Toys,2023-05-13,417.16906063343885
Cevahir AVM,Bayrampaşa,Toys,2023-05-14,424.0362544451061
Cevahir AVM,Bayrampaşa,Toys,2023-05-15,519.0081686082372
Cevahir AVM,Bayrampaşa,Toys,2023-05-16,554.8918531980186
Cevahir AVM,Bayrampaşa,Toys,2023-05-17,474.90754926178164
Cevahir AVM,Bayrampaşa,Toys,2023-05-18,478.73223909892226
Cevahir AVM,Bayrampaşa,Toys,2023-05-19,482.9227827915947
Cevahir AVM,Bayrampaşa,Toys,2023-05-20,486.6928115030004
Cevahir AVM,Bayrampaşa,Toys,2023-05-21,478.7137204901476
Cevahir AVM,Bayrampaşa,Toys,2023-05-22,549.4245569986974
Cevahir AVM,Bayrampaşa,Toys,2023-05-23,555.8957494615784
Cevahir AVM,Bayrampaşa,Toys,2023-05-24,437.6469875919795
Cevahir AVM,Bayrampaşa,Toys,2023-05-25,392.13673761756047
Cevahir AVM,Bayrampaşa,Toys,2023-05-26,356.4924946563361
Cevahir AVM,Bayrampaşa,Toys,2023-05-27,323.6384765083693
