invoice_date,shopping_mall,Region,total_revenue,transaction_count,avg_transaction_value,total_quantity,unique_customers,revenue_per_customer
2021-02-02,Metropol AVM,Ataşehir,51131.65,16,3195.73,50,16,3195.73
2021-02-02,Viaport Outlet,Pendik,5366.82,4,1341.7,12,4,1341.7
2021-02-02,Zorlu Center,Beşiktaş,12221.52,7,1745.93,21,7,1745.93
2021-02-03,Cevahir AVM,Bayrampaşa,6153.6,6,1025.6,16,6,1025.6
2021-02-03,Emaar Square Mall,Üsküdar,5220.19,8,652.52,17,8,652.52
2021-02-03,Forum Istanbul,Bayrampaşa,15138.6,9,1682.07,28,9,1682.07
2021-02-03,Istinye Park,Şişli,20239.18,13,1556.86,37,13,1556.86
2021-02-03,Kanyon,Levent,75187.67,25,3007.51,79,25,3007.51
2021-02-03,Mall of Istanbul,Beşiktaş,7037.77,16,439.86,42,16,439.86
2021-02-03,Metrocity,Levent,20404.83,13,1569.6,41,13,1569.6
2021-02-03,Metropol AVM,Ataşehir,24628.14,19,1296.22,57,19,1296.22
2021-02-03,Viaport Outlet,Pendik,1427.19,2,713.6,6,2,713.6
2021-02-03,Zorlu Center,Beşiktaş,19766.76,11,1796.98,30,11,1796.98
2021-02-04,Cevahir AVM,Bayrampaşa,798.23,2,399.12,7,2,399.12
2021-02-04,Emaar Square Mall,Üsküdar,10640.86,6,1773.48,14,6,1773.48
2021-02-04,Forum Istanbul,Bayrampaşa,6886.93,7,983.85,19,7,983.85
2021-02-04,Istinye Park,Şişli,33156.83,11,3014.26,29,11,3014.26
2021-02-04,Kanyon,Levent,51306.37,25,2052.25,77,25,2052.25
2021-02-04,Mall of Istanbul,Beşiktaş,49545.03,29,1708.45,83,29,1708.45
2021-02-04,Metrocity,Levent,70618.9,21,3362.8,70,21,3362.8
2021-02-04,Metropol AVM,Ataşehir,49701.56,16,3106.35,53,16,3106.35
2021-02-04,Viaport Outlet,Pendik,8257.07,7,1179.58,22,7,1179.58
2021-02-04,Zorlu Center,Beşiktaş,5105.94,4,1276.48,15,4,1276.48
2021-02-05,Cevahir AVM,Bayrampaşa,12580.79,5,2516.16,12,5,2516.16
2021-02-05,Emaar Square Mall,Üsküdar,3333.01,6,555.5,19,6,555.5
2021-02-05,Forum Istanbul,Bayrampaşa,18760.66,8,2345.08,25,8,2345.08
2021-02-05,Istinye Park,Şişli,10748.05,11,977.1,31,11,977.1
2021-02-05,Kanyon,Levent,49521.98,30,1650.73,93,30,1650.73
2021-02-05,Mall of Istanbul,Beşiktaş,104973.12,36,2915.92,115,36,2915.92
2021-02-05,Metrocity,Levent,18124.57,18,1006.92,56,18,1006.92
2021-02-05,Metropol AVM,Ataşehir,26590.82,11,2417.35,36,11,2417.35
2021-02-05,Viaport Outlet,Pendik,10137.36,7,1448.19,17,7,1448.19
2021-02-05,Zorlu Center,Beşiktaş,14952.39,8,1869.05,24,8,1869.05
2021-02-06,Cevahir AVM,Bayrampaşa,8497.75,3,2832.58,7,3,2832.58
2021-02-06,Emaar Square Mall,Üsküdar,38133.7,8,4766.71,23,8,4766.71
2021-02-06,Forum Istanbul,Bayrampaşa,20564.36,8,2570.55,28,8,2570.54
2021-02-06,Istinye Park,Şişli,23870.36,10,2387.04,30,10,2387.04
2021-02-06,Kanyon,Levent,53746.33,28,1919.51,80,28,1919.51
2021-02-06,Mall of Istanbul,Beşiktaş,61005.93,24,2541.91,82,24,2541.91
2021-02-06,Metrocity,Levent,26318.83,11,2392.62,26,11,2392.62
2021-02-06,Metropol AVM,Ataşehir,44271.26,14,3162.23,43,14,3162.23
2021-02-06,Viaport Outlet,Pendik,930.88,4,232.72,14,4,232.72
2021-02-06,Zorlu Center,Beşiktaş,5693.4,8,711.68,21,8,711.68
2021-02-07,Cevahir AVM,Bayrampaşa,1207.71,4,301.93,6,4,301.93
2021-02-07,Emaar Square Mall,Üsküdar,15524.66,7,2217.81,20,7,2217.81
2021-02-07,Forum Istanbul,Bayrampaşa,2115.21,4,528.8,12,4,528.8
2021-02-07,Istinye Park,Şişli,15206.89,14,1086.21,36,14,1086.21
2021-02-07,Kanyon,Levent,51913.73,24,2163.07,69,24,2163.07
2021-02-07,Mall of Istanbul,Beşiktaş,17809.83,20,890.49,52,20,890.49
2021-02-07,Metrocity,Levent,43386.86,23,1886.39,68,23,1886.39
2021-02-07,Metropol AVM,Ataşehir,55135.14,16,3445.95,42,16,3445.95
2021-02-07,Viaport Outlet,Pendik,8672.8,6,1445.47,19,6,1445.47
2021-02-07,Zorlu Center,Beşiktaş,24965.98,5,4993.2,21,5,4993.2
2021-02-08,Cevahir AVM,Bayrampaşa,717.2,2,358.6,2,2,358.6
2021-02-08,Emaar Square Mall,Üsküdar,4639.64,5,927.93,11,5,927.93
2021-02-08,Forum Istanbul,Bayrampaşa,10158.61,6,1693.1,15,6,1693.1
2021-02-08,Istinye Park,Şişli,17160.6,14,1225.76,50,14,1225.76
2021-02-08,Kanyon,Levent,59217.67,27,2193.25,70,27,2193.25
2021-02-08,Mall of Istanbul,Beşiktaş,27989.55,17,1646.44,43,17,1646.44
2021-02-08,Metrocity,Levent,32866.79,13,2528.21,38,13,2528.21
2021-02-08,Metropol AVM,Ataşehir,15858.74,11,1441.7,29,11,1441.7
2021-02-08,Viaport Outlet,Pendik,18394.48,7,2627.78,18,7,2627.78
2021-02-08,Zorlu Center,Beşiktaş,33368.35,5,6673.67,17,5,6673.67
2021-02-09,Cevahir AVM,Bayrampaşa,7647.92,5,1529.58,11,5,1529.58
2021-02-09,Emaar Square Mall,Üsküdar,2523.87,5,504.77,13,5,504.77
2021-02-09,Forum Istanbul,Bayrampaşa,20171.58,8,2521.45,25,8,2521.45
2021-02-09,Istinye Park,Şişli,24755.94,8,3094.49,22,8,3094.49
2021-02-09,Kanyon,Levent,29865.63,18,1659.2,52,18,1659.2
2021-02-09,Mall of Istanbul,Beşiktaş,101914.46,35,2911.84,107,35,2911.84
2021-02-09,Metrocity,Levent,37769.3,11,3433.57,38,11,3433.57
2021-02-09,Metropol AVM,Ataşehir,10191.12,8,1273.89,19,8,1273.89
2021-02-09,Viaport Outlet,Pendik,14260.67,8,1782.58,26,8,1782.58
2021-02-09,Zorlu Center,Beşiktaş,10241.94,9,1137.99,24,9,1137.99
2021-02-10,Cevahir AVM,Bayrampaşa,16382.4,9,1820.27,29,9,1820.27
2021-02-10,Emaar Square Mall,Üsküdar,1326.29,3,442.1,5,3,442.1
2021-02-10,Forum Istanbul,Bayrampaşa,17188.18,5,3437.64,16,5,3437.64
2021-02-10,Istinye Park,Şişli,20624.61,10,2062.46,28,10,2062.46
2021-02-10,Kanyon,Levent,25803.89,19,1358.1,58,19,1358.1
2021-02-10,Mall of Istanbul,Beşiktaş,60327.43,25,2413.1,77,25,2413.1
2021-02-10,Metrocity,Levent,29105.48,17,1712.09,41,17,1712.09
2021-02-10,Metropol AVM,Ataşehir,48455.96,17,2850.35,50,17,2850.35
2021-02-10,Viaport Outlet,Pendik,1467.67,5,293.53,13,5,293.53
2021-02-10,Zorlu Center,Beşiktaş,27338.26,10,2733.83,24,10,2733.83
2021-02-11,Cevahir AVM,Bayrampaşa,3219.11,5,643.82,11,5,643.82
2021-02-11,Emaar Square Mall,Üsküdar,10531.08,7,1504.44,17,7,1504.44
2021-02-11,Forum Istanbul,Bayrampaşa,23568.06,7,3366.87,27,7,3366.87
2021-02-11,Istinye Park,Şişli,21737.18,18,1207.62,55,18,1207.62
2021-02-11,Kanyon,Levent,66182.08,32,2068.19,87,32,2068.19
2021-02-11,Mall of Istanbul,Beşiktaş,81748.83,24,3406.2,82,24,3406.2
2021-02-11,Metrocity,Levent,17508.22,15,1167.21,38,15,1167.21
2021-02-11,Metropol AVM,Ataşehir,38102.12,10,3810.21,32,10,3810.21
2021-02-11,Viaport Outlet,Pendik,2614.93,3,871.64,9,3,871.64
2021-02-11,Zorlu Center,Beşiktaş,976.01,4,244.0,9,4,244.0
2021-02-12,Cevahir AVM,Bayrampaşa,6342.8,4,1585.7,17,4,1585.7
2021-02-12,Emaar Square Mall,Üsküdar,10180.55,5,2036.11,16,5,2036.11
2021-02-12,Forum Istanbul,Bayrampaşa,743.68,1,743.68,5,1,743.68
2021-02-12,Istinye Park,Şişli,31791.56,15,2119.44,50,15,2119.44
2021-02-12,Kanyon,Levent,69559.29,28,2484.26,97,28,2484.26
2021-02-12,Mall of Istanbul,Beşiktaş,34715.81,23,1509.38,67,23,1509.38
2021-02-12,Metrocity,Levent,46927.73,25,1877.11,74,25,1877.11
2021-02-12,Metropol AVM,Ataşehir,21786.57,17,1281.56,54,17,1281.56
2021-02-12,Viaport Outlet,Pendik,12375.64,7,1767.95,21,7,1767.95
2021-02-12,Zorlu Center,Beşiktaş,5563.01,5,1112.6,13,5,1112.6
2021-02-13,Cevahir AVM,Bayrampaşa,28372.27,8,3546.53,22,8,3546.53
2021-02-13,Emaar Square Mall,Üsküdar,7810.02,3,2603.34,5,3,2603.34
2021-02-13,Forum Istanbul,Bayrampaşa,7179.47,5,1435.89,14,5,1435.89
2021-02-13,Istinye Park,Şişli,24674.15,21,1174.96,67,21,1174.96
2021-02-13,Kanyon,Levent,77584.1,33,2351.03,103,33,2351.03
2021-02-13,Mall of Istanbul,Beşiktaş,42185.0,21,2008.81,56,21,2008.81
2021-02-13,Metrocity,Levent,42039.57,20,2101.98,55,20,2101.98
2021-02-13,Metropol AVM,Ataşehir,14006.03,7,2000.86,19,7,2000.86
2021-02-13,Viaport Outlet,Pendik,7502.8,5,1500.56,16,5,1500.56
2021-02-13,Zorlu Center,Beşiktaş,4800.28,6,800.05,11,6,800.05
2021-02-14,Cevahir AVM,Bayrampaşa,17419.14,8,2177.39,19,8,2177.39
2021-02-14,Emaar Square Mall,Üsküdar,15131.88,9,1681.32,26,9,1681.32
2021-02-14,Forum Istanbul,Bayrampaşa,16424.78,3,5474.93,9,3,5474.93
2021-02-14,Istinye Park,Şişli,3659.29,6,609.88,13,6,609.88
2021-02-14,Kanyon,Levent,72000.55,28,2571.45,101,28,2571.45
2021-02-14,Mall of Istanbul,Beşiktaş,113568.91,24,4732.04,84,24,4732.04
2021-02-14,Metrocity,Levent,71988.1,25,2879.52,69,25,2879.52
2021-02-14,Metropol AVM,Ataşehir,46046.86,13,3542.07,45,13,3542.07
2021-02-14,Viaport Outlet,Pendik,4095.12,7,585.02,19,7,585.02
2021-02-14,Zorlu Center,Beşiktaş,8610.19,5,1722.04,16,5,1722.04
2021-02-15,Cevahir AVM,Bayrampaşa,20869.98,5,4174.0,14,5,4174.0
2021-02-15,Emaar Square Mall,Üsküdar,20933.6,9,2325.96,27,9,2325.96
2021-02-15,Forum Istanbul,Bayrampaşa,26765.85,7,3823.69,24,7,3823.69
2021-02-15,Istinye Park,Şişli,12671.65,10,1267.17,31,10,1267.16
2021-02-15,Kanyon,Levent,32019.6,17,1883.51,55,17,1883.51
2021-02-15,Mall of Istanbul,Beşiktaş,96852.76,26,3725.11,83,26,3725.11
2021-02-15,Metrocity,Levent,21080.91,17,1240.05,45,17,1240.05
2021-02-15,Metropol AVM,Ataşehir,16017.46,7,2288.21,20,7,2288.21
2021-02-15,Viaport Outlet,Pendik,18787.76,5,3757.55,18,5,3757.55
2021-02-15,Zorlu Center,Beşiktaş,14801.71,9,1644.63,25,9,1644.63
2021-02-16,Cevahir AVM,Bayrampaşa,14905.91,4,3726.48,12,4,3726.48
2021-02-16,Emaar Square Mall,Üsküdar,458.75,1,458.75,4,1,458.75
2021-02-16,Forum Istanbul,Bayrampaşa,7153.91,2,3576.95,8,2,3576.96
2021-02-16,Istinye Park,Şişli,24106.46,20,1205.32,55,20,1205.32
2021-02-16,Kanyon,Levent,37613.99,26,1446.69,83,26,1446.69
2021-02-16,Mall of Istanbul,Beşiktaş,22615.13,22,1027.96,66,22,1027.96
2021-02-16,Metrocity,Levent,54027.03,22,2455.77,78,22,2455.77
2021-02-16,Metropol AVM,Ataşehir,43735.54,11,3975.96,38,11,3975.96
2021-02-16,Viaport Outlet,Pendik,19193.93,10,1919.39,26,10,1919.39
2021-02-16,Zorlu Center,Beşiktaş,10564.89,5,2112.98,17,5,2112.98
2021-02-17,Cevahir AVM,Bayrampaşa,135.12,2,67.56,3,2,67.56
2021-02-17,Emaar Square Mall,Üsküdar,24846.23,5,4969.25,20,5,4969.25
2021-02-17,Forum Istanbul,Bayrampaşa,15595.14,7,2227.88,25,7,2227.88
2021-02-17,Istinye Park,Şişli,28565.23,12,2380.44,37,12,2380.44
2021-02-17,Kanyon,Levent,18671.49,23,811.8,61,23,811.8
2021-02-17,Mall of Istanbul,Beşiktaş,89347.56,27,3309.17,84,27,3309.17
2021-02-17,Metrocity,Levent,51222.47,24,2134.27,59,24,2134.27
2021-02-17,Metropol AVM,Ataşehir,47054.94,13,3619.61,46,13,3619.61
2021-02-17,Viaport Outlet,Pendik,2959.93,6,493.32,12,6,493.32
2021-02-17,Zorlu Center,Beşiktaş,15886.36,5,3177.27,18,5,3177.27
2021-02-18,Cevahir AVM,Bayrampaşa,18726.84,11,1702.44,36,11,1702.44
2021-02-18,Emaar Square Mall,Üsküdar,17824.13,5,3564.83,14,5,3564.83
2021-02-18,Forum Istanbul,Bayrampaşa,475.06,3,158.35,6,3,158.35
2021-02-18,Istinye Park,Şişli,17119.75,11,1556.34,36,11,1556.34
2021-02-18,Kanyon,Levent,62518.02,27,2315.48,79,27,2315.48
2021-02-18,Mall of Istanbul,Beşiktaş,102701.92,32,3209.44,103,32,3209.44
2021-02-18,Metrocity,Levent,44219.61,15,2947.97,51,15,2947.97
2021-02-18,Metropol AVM,Ataşehir,10147.28,16,634.2,40,16,634.21
2021-02-18,Viaport Outlet,Pendik,10117.21,5,2023.44,13,5,2023.44
2021-02-18,Zorlu Center,Beşiktaş,9.62,1,9.62,1,1,9.62
2021-02-19,Cevahir AVM,Bayrampaşa,10652.7,11,968.43,23,11,968.43
2021-02-19,Emaar Square Mall,Üsküdar,2176.26,5,435.25,10,5,435.25
2021-02-19,Forum Istanbul,Bayrampaşa,12354.39,6,2059.07,20,6,2059.06
2021-02-19,Istinye Park,Şişli,23440.28,16,1465.02,37,16,1465.02
2021-02-19,Kanyon,Levent,85697.79,24,3570.74,85,24,3570.74
2021-02-19,Mall of Istanbul,Beşiktaş,49961.59,23,2172.24,76,23,2172.24
2021-02-19,Metrocity,Levent,30100.14,18,1672.23,48,18,1672.23
2021-02-19,Metropol AVM,Ataşehir,5366.28,11,487.84,28,11,487.84
2021-02-19,Viaport Outlet,Pendik,11671.14,3,3890.38,14,3,3890.38
2021-02-19,Zorlu Center,Beşiktaş,1950.74,4,487.69,12,4,487.68
2021-02-20,Cevahir AVM,Bayrampaşa,10685.68,7,1526.53,18,7,1526.53
2021-02-20,Emaar Square Mall,Üsküdar,8762.83,5,1752.57,16,5,1752.57
2021-02-20,Forum Istanbul,Bayrampaşa,9999.61,5,1999.92,16,5,1999.92
2021-02-20,Istinye Park,Şişli,30611.73,11,2782.88,33,11,2782.88
2021-02-20,Kanyon,Levent,60883.77,25,2435.35,90,25,2435.35
2021-02-20,Mall of Istanbul,Beşiktaş,43727.72,23,1901.21,61,23,1901.21
2021-02-20,Metrocity,Levent,27489.57,16,1718.1,48,16,1718.1
2021-02-20,Metropol AVM,Ataşehir,33273.82,13,2559.52,38,13,2559.52
2021-02-20,Viaport Outlet,Pendik,19589.42,3,6529.81,12,3,6529.81
2021-02-20,Zorlu Center,Beşiktaş,7028.94,6,1171.49,14,6,1171.49
2021-02-21,Cevahir AVM,Bayrampaşa,10052.68,4,2513.17,14,4,2513.17
2021-02-21,Emaar Square Mall,Üsküdar,2886.56,3,962.19,10,3,962.19
2021-02-21,Forum Istanbul,Bayrampaşa,7748.75,9,860.97,29,9,860.97
2021-02-21,Istinye Park,Şişli,27095.37,14,1935.38,43,14,1935.38
2021-02-21,Kanyon,Levent,42007.97,28,1500.28,77,28,1500.28
2021-02-21,Mall of Istanbul,Beşiktaş,45871.23,21,2184.34,64,21,2184.34
2021-02-21,Metrocity,Levent,36361.69,22,1652.8,61,22,1652.8
2021-02-21,Metropol AVM,Ataşehir,12497.28,10,1249.73,31,10,1249.73
2021-02-21,Viaport Outlet,Pendik,23771.49,10,2377.15,26,10,2377.15
2021-02-21,Zorlu Center,Beşiktaş,3505.3,9,389.48,22,9,389.48
2021-02-22,Cevahir AVM,Bayrampaşa,4490.11,6,748.35,20,6,748.35
2021-02-22,Emaar Square Mall,Üsküdar,2365.15,3,788.38,8,3,788.38
2021-02-22,Forum Istanbul,Bayrampaşa,4365.12,5,873.02,19,5,873.02
2021-02-22,Istinye Park,Şişli,28955.44,11,2632.31,34,11,2632.31
2021-02-22,Kanyon,Levent,90787.64,30,3026.25,96,30,3026.25
2021-02-22,Mall of Istanbul,Beşiktaş,30693.08,32,959.16,102,32,959.16
2021-02-22,Metrocity,Levent,25607.2,25,1024.29,71,25,1024.29
2021-02-22,Metropol AVM,Ataşehir,9639.64,9,1071.07,28,9,1071.07
2021-02-22,Viaport Outlet,Pendik,10201.61,7,1457.37,31,7,1457.37
2021-02-22,Zorlu Center,Beşiktaş,314.3,2,157.15,4,2,157.15
2021-02-23,Cevahir AVM,Bayrampaşa,13170.99,5,2634.2,17,5,2634.2
2021-02-23,Emaar Square Mall,Üsküdar,14688.19,7,2098.31,22,7,2098.31
2021-02-23,Forum Istanbul,Bayrampaşa,25002.91,3,8334.3,10,3,8334.3
2021-02-23,Istinye Park,Şişli,20681.73,4,5170.43,13,4,5170.43
2021-02-23,Kanyon,Levent,39745.11,21,1892.62,70,21,1892.62
2021-02-23,Mall of Istanbul,Beşiktaş,66564.94,34,1957.79,107,34,1957.79
2021-02-23,Metrocity,Levent,26283.88,13,2021.84,34,13,2021.84
2021-02-23,Metropol AVM,Ataşehir,40193.64,13,3091.82,35,13,3091.82
2021-02-23,Viaport Outlet,Pendik,5576.0,6,929.33,12,6,929.33
2021-02-23,Zorlu Center,Beşiktaş,5406.44,5,1081.29,16,5,1081.29
2021-02-24,Cevahir AVM,Bayrampaşa,3780.37,6,630.06,15,6,630.06
2021-02-24,Emaar Square Mall,Üsküdar,14778.12,7,2111.16,23,7,2111.16
2021-02-24,Forum Istanbul,Bayrampaşa,9363.18,7,1337.6,26,7,1337.6
2021-02-24,Istinye Park,Şişli,53014.8,13,4078.06,45,13,4078.06
2021-02-24,Kanyon,Levent,44667.03,27,1654.33,79,27,1654.33
2021-02-24,Mall of Istanbul,Beşiktaş,29359.11,24,1223.3,74,24,1223.3
2021-02-24,Metrocity,Levent,57066.35,21,2717.45,73,21,2717.45
2021-02-24,Metropol AVM,Ataşehir,36452.05,19,1918.53,57,19,1918.53
2021-02-24,Viaport Outlet,Pendik,486.45,4,121.61,11,4,121.61
2021-02-24,Zorlu Center,Beşiktaş,13319.87,6,2219.98,19,6,2219.98
2021-02-25,Cevahir AVM,Bayrampaşa,15878.46,4,3969.61,14,4,3969.62
2021-02-25,Emaar Square Mall,Üsküdar,778.9,4,194.72,8,4,194.72
2021-02-25,Forum Istanbul,Bayrampaşa,4440.3,8,555.04,25,8,555.04
2021-02-25,Istinye Park,Şişli,15240.98,10,1524.1,27,10,1524.1
2021-02-25,Kanyon,Levent,76553.95,27,2835.33,84,27,2835.33
2021-02-25,Mall of Istanbul,Beşiktaş,81743.77,27,3027.55,85,27,3027.55
2021-02-25,Metrocity,Levent,24296.06,12,2024.67,35,12,2024.67
2021-02-25,Metropol AVM,Ataşehir,16506.36,12,1375.53,38,12,1375.53
2021-02-25,Viaport Outlet,Pendik,19513.26,8,2439.16,22,8,2439.16
2021-02-25,Zorlu Center,Beşiktaş,14651.91,7,2093.13,14,7,2093.13
2021-02-26,Cevahir AVM,Bayrampaşa,1713.98,7,244.85,15,7,244.85
2021-02-26,Emaar Square Mall,Üsküdar,23078.44,8,2884.8,22,8,2884.8
2021-02-26,Forum Istanbul,Bayrampaşa,8361.99,6,1393.67,23,6,1393.66
2021-02-26,Istinye Park,Şişli,28001.8,13,2153.98,40,13,2153.98
2021-02-26,Kanyon,Levent,38242.9,29,1318.72,87,29,1318.72
2021-02-26,Mall of Istanbul,Beşiktaş,43592.18,20,2179.61,56,20,2179.61
2021-02-26,Metrocity,Levent,26622.2,12,2218.52,36,12,2218.52
2021-02-26,Metropol AVM,Ataşehir,22546.79,15,1503.12,44,15,1503.12
2021-02-26,Viaport Outlet,Pendik,30545.84,7,4363.69,22,7,4363.69
2021-02-26,Zorlu Center,Beşiktaş,14547.64,5,2909.53,18,5,2909.53
2021-02-27,Cevahir AVM,Bayrampaşa,3360.9,1,3360.9,4,1,3360.9
2021-02-27,Emaar Square Mall,Üsküdar,14648.8,8,1831.1,22,8,1831.1
2021-02-27,Forum Istanbul,Bayrampaşa,18086.45,9,2009.61,26,9,2009.61
2021-02-27,Istinye Park,Şişli,44545.36,20,2227.27,60,20,2227.27
2021-02-27,Kanyon,Levent,52310.9,18,2906.16,53,18,2906.16
2021-02-27,Mall of Istanbul,Beşiktaş,44193.68,21,2104.46,63,21,2104.46
2021-02-27,Metrocity,Levent,57792.07,20,2889.6,66,20,2889.6
2021-02-27,Metropol AVM,Ataşehir,18939.92,19,996.84,51,19,996.84
2021-02-27,Viaport Outlet,Pendik,4912.49,3,1637.5,6,3,1637.5
2021-02-27,Zorlu Center,Beşiktaş,3141.23,4,785.31,13,4,785.31
2021-02-28,Cevahir AVM,Bayrampaşa,5747.31,8,718.41,27,8,718.41
2021-02-28,Emaar Square Mall,Üsküdar,31.9,1,31.9,1,1,31.9
2021-02-28,Forum Istanbul,Bayrampaşa,10639.16,8,1329.89,29,8,1329.9
2021-02-28,Istinye Park,Şişli,12674.96,9,1408.33,18,9,1408.33
2021-02-28,Kanyon,Levent,26828.04,20,1341.4,53,20,1341.4
2021-02-28,Mall of Istanbul,Beşiktaş,55194.22,27,2044.23,76,27,2044.23
2021-02-28,Metrocity,Levent,51440.18,20,2572.01,61,20,2572.01
2021-02-28,Metropol AVM,Ataşehir,11946.02,11,1086.0,30,11,1086.0
2021-02-28,Viaport Outlet,Pendik,7532.86,8,941.61,20,8,941.61
2021-02-28,Zorlu Center,Beşiktaş,1297.11,5,259.42,16,5,259.42
2021-03-01,Cevahir AVM,Bayrampaşa,20834.16,8,2604.27,31,8,2604.27
2021-03-01,Emaar Square Mall,Üsküdar,15935.79,8,1991.97,32,8,1991.97
2021-03-01,Forum Istanbul,Bayrampaşa,10282.31,6,1713.72,15,6,1713.72
2021-03-01,Istinye Park,Şişli,2064.12,8,258.01,23,8,258.02
2021-03-01,Kanyon,Levent,22587.82,18,1254.88,48,18,1254.88
2021-03-01,Mall of Istanbul,Beşiktaş,16408.12,21,781.34,56,21,781.34
2021-03-01,Metrocity,Levent,52518.72,23,2283.42,53,23,2283.42
2021-03-01,Metropol AVM,Ataşehir,19660.21,6,3276.7,15,6,3276.7
2021-03-01,Viaport Outlet,Pendik,25850.57,4,6462.64,12,4,6462.64
2021-03-01,Zorlu Center,Beşiktaş,3170.05,8,396.26,18,8,396.26
2021-03-02,Cevahir AVM,Bayrampaşa,16094.29,7,2299.18,20,7,2299.18
2021-03-02,Emaar Square Mall,Üsküdar,14147.92,5,2829.58,14,5,2829.58
2021-03-02,Forum Istanbul,Bayrampaşa,27132.94,6,4522.16,17,6,4522.16
2021-03-02,Istinye Park,Şişli,11854.6,10,1185.46,27,10,1185.46
2021-03-02,Kanyon,Levent,47644.7,20,2382.23,64,20,2382.23
2021-03-02,Mall of Istanbul,Beşiktaş,39956.97,17,2350.41,57,17,2350.41
2021-03-02,Metrocity,Levent,15172.68,16,948.29,47,16,948.29
2021-03-02,Metropol AVM,Ataşehir,30028.08,10,3002.81,30,10,3002.81
2021-03-02,Viaport Outlet,Pendik,27706.24,9,3078.47,27,9,3078.47
2021-03-02,Zorlu Center,Beşiktaş,26955.0,12,2246.25,39,12,2246.25
2021-03-03,Cevahir AVM,Bayrampaşa,7537.36,4,1884.34,15,4,1884.34
2021-03-03,Emaar Square Mall,Üsküdar,16785.93,5,3357.19,14,5,3357.19
2021-03-03,Forum Istanbul,Bayrampaşa,7218.58,7,1031.23,16,7,1031.23
2021-03-03,Istinye Park,Şişli,41453.2,17,2438.42,52,17,2438.42
2021-03-03,Kanyon,Levent,47994.71,23,2086.73,71,23,2086.73
2021-03-03,Mall of Istanbul,Beşiktaş,33098.83,18,1838.82,61,18,1838.82
2021-03-03,Metrocity,Levent,32979.84,20,1648.99,51,20,1648.99
2021-03-03,Metropol AVM,Ataşehir,18022.53,13,1386.35,36,13,1386.35
2021-03-03,Viaport Outlet,Pendik,767.98,4,192.0,9,4,192.0
2021-03-03,Zorlu Center,Beşiktaş,9917.13,8,1239.64,23,8,1239.64
2021-03-04,Cevahir AVM,Bayrampaşa,29959.97,6,4993.33,15,6,4993.33
2021-03-04,Emaar Square Mall,Üsküdar,13629.15,4,3407.29,16,4,3407.29
2021-03-04,Forum Istanbul,Bayrampaşa,10963.93,8,1370.49,20,8,1370.49
2021-03-04,Istinye Park,Şişli,27469.3,13,2113.02,40,13,2113.02
2021-03-04,Kanyon,Levent,29263.36,23,1272.32,56,23,1272.32
2021-03-04,Mall of Istanbul,Beşiktaş,59317.78,26,2281.45,80,26,2281.45
2021-03-04,Metrocity,Levent,51737.55,28,1847.77,85,28,1847.77
2021-03-04,Metropol AVM,Ataşehir,24607.08,12,2050.59,35,12,2050.59
2021-03-04,Viaport Outlet,Pendik,34333.83,12,2861.15,34,12,2861.15
2021-03-04,Zorlu Center,Beşiktaş,7306.09,6,1217.68,21,6,1217.68
2021-03-05,Cevahir AVM,Bayrampaşa,31423.69,6,5237.28,23,6,5237.28
2021-03-05,Emaar Square Mall,Üsküdar,24161.09,8,3020.14,25,8,3020.14
2021-03-05,Forum Istanbul,Bayrampaşa,2485.99,5,497.2,10,5,497.2
2021-03-05,Istinye Park,Şişli,21290.79,11,1935.53,31,11,1935.53
2021-03-05,Kanyon,Levent,54294.61,27,2010.91,74,27,2010.91
2021-03-05,Mall of Istanbul,Beşiktaş,63109.58,28,2253.91,84,28,2253.91
2021-03-05,Metrocity,Levent,28297.65,20,1414.88,64,20,1414.88
2021-03-05,Metropol AVM,Ataşehir,23004.32,12,1917.03,33,12,1917.03
2021-03-05,Viaport Outlet,Pendik,15490.94,8,1936.37,22,8,1936.37
2021-03-05,Zorlu Center,Beşiktaş,160.31,4,40.08,6,4,40.08
2021-03-06,Cevahir AVM,Bayrampaşa,840.22,1,840.22,2,1,840.22
2021-03-06,Emaar Square Mall,Üsküdar,9787.92,6,1631.32,20,6,1631.32
2021-03-06,Forum Istanbul,Bayrampaşa,10362.46,8,1295.31,21,8,1295.31
2021-03-06,Istinye Park,Şişli,19709.77,9,2189.97,31,9,2189.97
2021-03-06,Kanyon,Levent,44044.55,23,1914.98,70,23,1914.98
2021-03-06,Mall of Istanbul,Beşiktaş,37331.03,19,1964.79,55,19,1964.79
2021-03-06,Metrocity,Levent,72845.3,26,2801.74,82,26,2801.74
2021-03-06,Metropol AVM,Ataşehir,20650.84,17,1214.76,53,17,1214.76
2021-03-06,Viaport Outlet,Pendik,9227.68,7,1318.24,25,7,1318.24
2021-03-06,Zorlu Center,Beşiktaş,2889.06,6,481.51,9,6,481.51
2021-03-07,Cevahir AVM,Bayrampaşa,119.99,1,119.99,3,1,119.99
2021-03-07,Emaar Square Mall,Üsküdar,4154.28,4,1038.57,14,4,1038.57
2021-03-07,Forum Istanbul,Bayrampaşa,1681.5,5,336.3,9,5,336.3
2021-03-07,Istinye Park,Şişli,30368.14,13,2336.01,36,13,2336.01
2021-03-07,Kanyon,Levent,57932.91,29,1997.69,87,29,1997.69
2021-03-07,Mall of Istanbul,Beşiktaş,42198.17,34,1241.12,92,34,1241.12
