invoice_date,Region,total_revenue,transaction_count,avg_transaction_value,total_quantity,unique_customers,active_malls
2021-03-05,Levent,82592.26,47,1757.28,138,47,2
2021-03-05,Pendik,15490.94,8,1936.37,22,8,1
2021-03-05,Üsküdar,24161.09,8,3020.14,25,8,1
2021-03-05,Şişli,21290.79,11,1935.53,31,11,1
2021-03-06,Ataşehir,20650.84,17,1214.76,53,17,1
2021-03-06,Bayrampaşa,11202.69,9,1244.74,23,9,2
2021-03-06,Beşiktaş,40220.09,25,1608.8,64,25,2
2021-03-06,Levent,116889.85,49,2385.51,152,49,2
2021-03-06,Pendik,9227.68,7,1318.24,25,7,1
2021-03-06,Üsküdar,9787.92,6,1631.32,20,6,1
2021-03-06,Şişli,19709.77,9,2189.97,31,9,1
2021-03-07,Ataşehir,47393.44,11,4308.49,39,11,1
2021-03-07,Bayrampaşa,1801.49,6,300.25,12,6,2
2021-03-07,Beşiktaş,46527.28,38,1224.4,101,38,2
2021-03-07,Levent,96008.52,53,1811.48,154,53,2
2021-03-07,Pendik,5995.58,6,999.26,21,6,1
2021-03-07,Üsküdar,4154.28,4,1038.57,14,4,1
2021-03-07,Şişli,30368.14,13,2336.01,36,13,1
2021-03-08,Ataşehir,58998.12,11,5363.47,42,11,1
2021-03-08,Bayrampaşa,21913.97,15,1460.93,41,15,2
2021-03-08,Beşiktaş,26339.45,25,1053.58,73,25,2
2021-03-08,Levent,71147.83,42,1694.0,138,42,2
2021-03-08,Pendik,98.48,4,24.62,5,4,1
2021-03-08,Üsküdar,7763.08,7,1109.01,23,7,1
2021-03-08,Şişli,22841.02,11,2076.46,44,11,1
2021-03-09,Ataşehir,23912.97,9,2657.0,24,9,1
2021-03-09,Bayrampaşa,15998.68,9,1777.63,23,9,2
2021-03-09,Beşiktaş,61646.25,34,1813.12,99,34,2
2021-03-09,Levent,66465.66,50,1329.31,149,50,2
2021-03-09,Pendik,287.89,3,95.96,10,3,1
2021-03-09,Üsküdar,11897.9,7,1699.7,18,7,1
2021-03-09,Şişli,8569.25,6,1428.21,14,6,1
2021-03-10,Ataşehir,26599.84,9,2955.54,31,9,1
2021-03-10,Bayrampaşa,11545.3,10,1154.53,26,10,2
2021-03-10,Beşiktaş,36320.27,26,1396.93,72,26,2
2021-03-10,Levent,101822.35,30,3394.08,105,30,2
2021-03-10,Pendik,5880.05,4,1470.01,9,4,1
2021-03-10,Üsküdar,8374.97,6,1395.83,13,6,1
2021-03-10,Şişli,8260.89,15,550.73,43,15,1
2021-03-11,Ataşehir,18590.51,11,1690.05,33,11,1
2021-03-11,Bayrampaşa,8142.22,9,904.69,26,9,2
2021-03-11,Beşiktaş,36345.77,23,1580.25,71,23,2
2021-03-11,Levent,135230.66,51,2651.58,148,51,2
2021-03-11,Pendik,6541.62,3,2180.54,10,3,1
2021-03-11,Üsküdar,11454.14,7,1636.31,22,7,1
2021-03-11,Şişli,8911.61,10,891.16,26,10,1
2021-03-12,Ataşehir,14663.98,14,1047.43,37,14,1
2021-03-12,Bayrampaşa,15555.31,10,1555.53,35,10,2
2021-03-12,Beşiktaş,40645.47,31,1311.14,89,31,2
2021-03-12,Levent,104374.5,50,2087.49,154,50,2
2021-03-12,Pendik,23817.83,7,3402.55,23,7,1
2021-03-12,Üsküdar,12166.81,7,1738.12,25,7,1
2021-03-12,Şişli,32907.9,12,2742.33,36,12,1
2021-03-13,Ataşehir,30229.8,8,3778.73,25,8,1
2021-03-13,Bayrampaşa,34280.77,19,1804.25,52,19,2
2021-03-13,Beşiktaş,52752.91,30,1758.43,82,30,2
2021-03-13,Levent,94568.75,38,2488.65,117,38,2
2021-03-13,Pendik,2799.63,4,699.91,11,4,1
2021-03-13,Üsküdar,1970.9,6,328.48,13,6,1
2021-03-13,Şişli,11679.56,11,1061.78,40,11,1
2021-03-14,Ataşehir,51174.01,15,3411.6,47,15,1
2021-03-14,Bayrampaşa,15810.61,14,1129.33,47,14,2
2021-03-14,Beşiktaş,36992.58,38,973.49,100,38,2
2021-03-14,Levent,71225.14,47,1515.43,138,47,2
2021-03-14,Pendik,16436.3,6,2739.38,17,6,1
2021-03-14,Üsküdar,5191.41,5,1038.28,14,5,1
2021-03-14,Şişli,32437.43,8,4054.68,30,8,1
2021-03-15,Ataşehir,34851.64,13,2680.9,44,13,1
2021-03-15,Bayrampaşa,38242.67,12,3186.89,41,12,2
2021-03-15,Beşiktaş,76670.61,32,2395.96,99,32,2
2021-03-15,Levent,113581.54,43,2641.43,128,43,2
2021-03-15,Pendik,2588.49,5,517.7,13,5,1
2021-03-15,Üsküdar,3165.2,5,633.04,9,5,1
2021-03-15,Şişli,20228.64,15,1348.58,36,15,1
2021-03-16,Ataşehir,16914.35,8,2114.29,25,8,1
2021-03-16,Bayrampaşa,34556.33,13,2658.18,42,13,2
2021-03-16,Beşiktaş,65469.78,28,2338.21,91,28,2
2021-03-16,Levent,69626.49,42,1657.77,130,42,2
2021-03-16,Pendik,22724.45,8,2840.56,25,8,1
2021-03-16,Üsküdar,23635.43,4,5908.86,16,4,1
2021-03-16,Şişli,47707.38,14,3407.67,53,14,1
2021-03-17,Ataşehir,15920.02,14,1137.14,33,14,1
2021-03-17,Bayrampaşa,45777.38,11,4161.58,36,11,2
2021-03-17,Beşiktaş,68010.13,26,2615.77,79,26,2
2021-03-17,Levent,119208.29,46,2591.48,139,46,2
2021-03-17,Pendik,13664.34,7,1952.05,24,7,1
2021-03-17,Üsküdar,4633.83,5,926.77,17,5,1
2021-03-17,Şişli,33931.79,14,2423.7,44,14,1
2021-03-18,Ataşehir,14349.08,10,1434.91,30,10,1
2021-03-18,Bayrampaşa,28774.76,11,2615.89,32,11,2
2021-03-18,Beşiktaş,72284.17,31,2331.75,109,31,2
2021-03-18,Levent,69492.05,44,1579.36,144,44,2
2021-03-18,Pendik,4211.76,9,467.97,18,9,1
2021-03-18,Üsküdar,9656.87,3,3218.96,11,3,1
2021-03-18,Şişli,20212.39,15,1347.49,44,15,1
2021-03-19,Ataşehir,10014.68,7,1430.67,24,7,1
2021-03-19,Bayrampaşa,16937.63,10,1693.76,32,10,2
2021-03-19,Beşiktaş,98689.85,31,3183.54,92,31,2
2021-03-19,Levent,78895.54,48,1643.66,155,48,2
2021-03-19,Pendik,19325.64,8,2415.71,21,8,1
2021-03-19,Üsküdar,26357.17,4,6589.29,16,4,1
2021-03-19,Şişli,21336.67,10,2133.67,31,10,1
2021-03-20,Ataşehir,24785.87,13,1906.61,35,13,1
2021-03-20,Bayrampaşa,32514.9,9,3612.77,28,9,2
2021-03-20,Beşiktaş,81327.27,28,2904.55,86,28,2
2021-03-20,Levent,134299.91,48,2797.91,150,48,2
2021-03-20,Pendik,1208.71,5,241.74,9,5,1
2021-03-20,Üsküdar,4359.51,4,1089.88,8,4,1
2021-03-20,Şişli,9391.54,8,1173.94,28,8,1
2021-03-21,Ataşehir,5666.82,15,377.79,40,15,1
2021-03-21,Bayrampaşa,35156.88,15,2343.79,47,15,2
2021-03-21,Beşiktaş,46552.59,31,1501.7,86,31,2
2021-03-21,Levent,118817.96,42,2829.0,130,42,2
2021-03-21,Pendik,5347.73,7,763.96,20,7,1
2021-03-21,Üsküdar,3934.2,8,491.77,21,8,1
2021-03-21,Şişli,14081.18,11,1280.11,29,11,1
2021-03-22,Ataşehir,9092.1,12,757.67,28,12,1
2021-03-22,Bayrampaşa,24762.32,10,2476.23,37,10,2
2021-03-22,Beşiktaş,63647.41,30,2121.58,109,30,2
2021-03-22,Levent,60263.26,40,1506.58,127,40,2
2021-03-22,Pendik,10305.77,4,2576.44,14,4,1
2021-03-22,Üsküdar,32206.33,10,3220.63,39,10,1
2021-03-22,Şişli,30029.39,12,2502.45,40,12,1
2021-03-23,Ataşehir,19954.18,16,1247.14,52,16,1
2021-03-23,Bayrampaşa,14546.06,15,969.74,38,15,2
2021-03-23,Beşiktaş,54355.13,31,1753.39,88,31,2
2021-03-23,Levent,60805.46,47,1293.73,138,47,2
2021-03-23,Pendik,1178.12,3,392.71,5,3,1
2021-03-23,Üsküdar,13245.14,3,4415.05,10,3,1
2021-03-23,Şişli,42014.17,15,2800.94,50,15,1
2021-03-24,Ataşehir,35236.38,17,2072.73,49,17,1
2021-03-24,Bayrampaşa,42237.76,20,2111.89,67,20,2
2021-03-24,Beşiktaş,107617.4,32,3363.04,103,32,2
2021-03-24,Levent,84098.03,42,2002.33,129,42,2
2021-03-24,Pendik,10511.24,4,2627.81,13,4,1
2021-03-24,Üsküdar,6867.82,6,1144.64,14,6,1
2021-03-24,Şişli,16580.13,14,1184.29,35,14,1
2021-03-25,Ataşehir,43723.43,20,2186.17,60,20,1
2021-03-25,Bayrampaşa,13407.2,10,1340.72,27,10,2
2021-03-25,Beşiktaş,50425.22,27,1867.6,74,27,2
2021-03-25,Levent,78809.47,45,1751.32,123,45,2
2021-03-25,Pendik,13668.87,9,1518.76,22,9,1
2021-03-25,Üsküdar,7967.96,6,1327.99,20,6,1
2021-03-25,Şişli,37739.16,21,1797.1,52,21,1
2021-03-26,Ataşehir,42569.15,18,2364.95,50,18,1
2021-03-26,Bayrampaşa,16478.07,12,1373.17,39,12,2
2021-03-26,Beşiktaş,34259.73,17,2015.28,52,17,2
2021-03-26,Levent,76840.79,50,1536.82,145,50,2
2021-03-26,Pendik,18782.63,11,1707.51,34,11,1
2021-03-26,Üsküdar,15057.13,8,1882.14,25,8,1
2021-03-26,Şişli,8184.14,3,2728.05,12,3,1
2021-03-27,Ataşehir,39759.39,9,4417.71,25,9,1
2021-03-27,Bayrampaşa,19199.86,13,1476.91,39,13,2
2021-03-27,Beşiktaş,72789.98,32,2274.69,105,32,2
2021-03-27,Levent,75493.13,43,1755.65,121,43,2
2021-03-27,Pendik,4181.94,6,696.99,11,6,1
2021-03-27,Üsküdar,7057.62,7,1008.23,14,7,1
2021-03-27,Şişli,23030.84,14,1645.06,42,14,1
2021-03-28,Ataşehir,26811.29,15,1787.42,40,15,1
2021-03-28,Bayrampaşa,36175.64,15,2411.71,43,15,2
2021-03-28,Beşiktaş,97885.75,34,2878.99,112,34,2
2021-03-28,Levent,53333.79,28,1904.78,84,28,2
2021-03-28,Pendik,21995.63,8,2749.45,29,8,1
2021-03-28,Üsküdar,21361.65,4,5340.41,16,4,1
2021-03-28,Şişli,16355.72,9,1817.3,32,9,1
2021-03-29,Ataşehir,27899.5,16,1743.72,50,16,1
2021-03-29,Bayrampaşa,5183.37,12,431.95,32,12,2
2021-03-29,Beşiktaş,76283.39,42,1816.27,110,42,2
2021-03-29,Levent,135178.25,52,2599.58,156,52,2
2021-03-29,Pendik,7339.32,5,1467.86,12,5,1
2021-03-29,Üsküdar,28993.55,6,4832.26,25,6,1
2021-03-29,Şişli,16209.73,13,1246.9,40,13,1
2021-03-30,Ataşehir,20918.51,8,2614.81,22,8,1
2021-03-30,Bayrampaşa,28347.14,9,3149.68,29,9,2
2021-03-30,Beşiktaş,55757.1,33,1689.61,113,33,2
2021-03-30,Levent,112046.23,56,2000.83,145,56,2
2021-03-30,Pendik,4384.4,3,1461.47,8,3,1
2021-03-30,Üsküdar,14730.64,7,2104.38,21,7,1
2021-03-30,Şişli,37527.84,12,3127.32,36,12,1
2021-03-31,Ataşehir,21674.74,10,2167.47,28,10,1
2021-03-31,Bayrampaşa,16706.62,15,1113.77,40,15,2
2021-03-31,Beşiktaş,42058.2,25,1682.33,84,25,2
2021-03-31,Levent,107140.56,52,2060.4,155,52,2
2021-03-31,Pendik,1331.03,5,266.21,12,5,1
2021-03-31,Üsküdar,13221.19,6,2203.53,25,6,1
2021-03-31,Şişli,7947.14,11,722.47,25,11,1
2021-04-01,Ataşehir,7838.63,7,1119.8,20,7,1
2021-04-01,Bayrampaşa,18292.99,8,2286.62,23,8,2
2021-04-01,Beşiktaş,53561.2,26,2060.05,73,26,2
2021-04-01,Levent,91515.99,49,1867.67,139,49,2
2021-04-01,Pendik,28818.17,7,4116.88,24,7,1
2021-04-01,Üsküdar,20498.68,3,6832.89,12,3,1
2021-04-01,Şişli,49761.69,19,2619.04,52,19,1
2021-04-02,Ataşehir,13212.91,13,1016.38,38,13,1
2021-04-02,Bayrampaşa,32077.04,10,3207.7,34,10,2
2021-04-02,Beşiktaş,45216.51,29,1559.19,80,29,2
2021-04-02,Levent,82729.5,37,2235.93,122,37,2
2021-04-02,Pendik,8276.88,5,1655.38,13,5,1
2021-04-02,Üsküdar,3729.22,7,532.75,24,7,1
2021-04-02,Şişli,10255.78,10,1025.58,25,10,1
2021-04-03,Ataşehir,22055.84,19,1160.83,52,19,1
2021-04-03,Bayrampaşa,20325.16,12,1693.76,35,12,2
2021-04-03,Beşiktaş,71764.57,28,2563.02,91,28,2
2021-04-03,Levent,58916.43,44,1339.01,142,44,2
2021-04-03,Pendik,29184.09,9,3242.68,26,9,1
2021-04-03,Üsküdar,4540.27,8,567.53,19,8,1
2021-04-03,Şişli,22992.47,10,2299.25,27,10,1
2021-04-04,Ataşehir,38492.27,13,2960.94,42,13,1
2021-04-04,Bayrampaşa,34397.82,11,3127.07,35,11,2
2021-04-04,Beşiktaş,75456.75,32,2358.02,102,32,2
2021-04-04,Levent,99893.99,45,2219.87,149,45,2
2021-04-04,Pendik,14319.2,11,1301.75,31,11,1
2021-04-04,Üsküdar,18359.39,8,2294.92,26,8,1
2021-04-04,Şişli,4307.81,7,615.4,24,7,1
2021-04-05,Ataşehir,31174.95,17,1833.82,54,17,1
2021-04-05,Bayrampaşa,49936.83,14,3566.92,42,14,2
2021-04-05,Beşiktaş,43962.16,27,1628.23,88,27,2
2021-04-05,Levent,106834.9,47,2273.08,141,47,2
2021-04-05,Pendik,12383.94,6,2063.99,19,6,1
2021-04-05,Üsküdar,28415.65,12,2367.97,41,12,1
2021-04-05,Şişli,17435.03,9,1937.23,24,9,1
2021-04-06,Ataşehir,39842.85,16,2490.18,51,16,1
2021-04-06,Bayrampaşa,35643.74,11,3240.34,42,11,2
2021-04-06,Beşiktaş,45650.18,25,1826.01,84,25,2
2021-04-06,Levent,60139.22,37,1625.38,107,37,2
2021-04-06,Pendik,27332.29,8,3416.54,23,8,1
2021-04-06,Üsküdar,6441.25,4,1610.31,14,4,1
2021-04-06,Şişli,8712.59,15,580.84,44,15,1
2021-04-07,Ataşehir,26881.4,10,2688.14,33,10,1
2021-04-07,Bayrampaşa,9916.03,11,901.46,27,11,2
2021-04-07,Beşiktaş,41851.18,31,1350.04,103,31,2
2021-04-07,Levent,77392.84,40,1934.82,121,40,2
2021-04-07,Pendik,12209.54,4,3052.38,14,4,1
2021-04-07,Üsküdar,13918.1,8,1739.76,21,8,1
2021-04-07,Şişli,7482.82,11,680.26,34,11,1
2021-04-08,Ataşehir,17541.78,9,1949.09,24,9,1
2021-04-08,Bayrampaşa,23845.65,19,1255.03,40,19,2
2021-04-08,Beşiktaş,77722.7,35,2220.65,111,35,2
2021-04-08,Levent,96592.28,47,2055.15,144,47,2
2021-04-08,Pendik,6352.01,6,1058.67,14,6,1
2021-04-08,Üsküdar,8728.44,9,969.83,21,9,1
2021-04-08,Şişli,14095.77,8,1761.97,29,8,1
2021-04-09,Ataşehir,14623.3,12,1218.61,31,12,1
2021-04-09,Bayrampaşa,38882.74,10,3888.27,34,10,2
2021-04-09,Beşiktaş,87313.57,35,2494.67,102,35,2
2021-04-09,Levent,59489.84,51,1166.47,138,51,2
2021-04-09,Pendik,610.42,4,152.6,5,4,1
2021-04-09,Üsküdar,4343.59,5,868.72,15,5,1
2021-04-09,Şişli,3625.43,8,453.18,21,8,1
2021-04-10,Ataşehir,12699.98,11,1154.54,39,11,1
2021-04-10,Bayrampaşa,34076.96,13,2621.3,41,13,2
2021-04-10,Beşiktaş,40650.73,26,1563.49,82,26,2
2021-04-10,Levent,78509.08,46,1706.72,137,46,2
2021-04-10,Pendik,8315.98,4,2078.99,13,4,1
2021-04-10,Üsküdar,47064.87,13,3620.37,37,13,1
2021-04-10,Şişli,68841.42,19,3623.23,53,19,1
2021-04-11,Ataşehir,32669.09,19,1719.43,51,19,1
2021-04-11,Bayrampaşa,6189.5,8,773.69,23,8,2
2021-04-11,Beşiktaş,58535.33,29,2018.46,82,29,2
2021-04-11,Levent,63216.0,40,1580.4,115,40,2
2021-04-11,Pendik,6563.18,7,937.6,21,7,1
2021-04-11,Üsküdar,7824.24,4,1956.06,12,4,1
2021-04-11,Şişli,18458.46,15,1230.56,39,15,1
2021-04-12,Ataşehir,27494.22,11,2499.47,40,11,1
2021-04-12,Bayrampaşa,30020.29,14,2144.31,47,14,2
2021-04-12,Beşiktaş,83860.58,39,2150.27,114,39,2
2021-04-12,Levent,64710.94,53,1220.96,171,53,2
2021-04-12,Pendik,8436.71,9,937.41,25,9,1
2021-04-12,Üsküdar,9362.2,7,1337.46,24,7,1
2021-04-12,Şişli,25510.01,12,2125.83,36,12,1
2021-04-13,Ataşehir,5956.49,8,744.56,19,8,1
2021-04-13,Bayrampaşa,20316.53,9,2257.39,31,9,2
2021-04-13,Beşiktaş,74703.59,32,2334.49,94,32,2
2021-04-13,Levent,105984.84,45,2355.22,141,45,2
2021-04-13,Pendik,2066.07,6,344.35,21,6,1
2021-04-13,Üsküdar,4550.23,4,1137.56,11,4,1
2021-04-13,Şişli,16054.84,4,4013.71,14,4,1
2021-04-14,Ataşehir,11167.01,7,1595.29,20,7,1
2021-04-14,Bayrampaşa,23349.29,14,1667.81,39,14,2
2021-04-14,Beşiktaş,79176.84,34,2328.73,113,34,2
2021-04-14,Levent,76256.71,56,1361.73,158,56,2
2021-04-14,Pendik,4611.64,4,1152.91,13,4,1
2021-04-14,Üsküdar,12797.96,8,1599.75,23,8,1
2021-04-14,Şişli,17628.79,12,1469.07,36,12,1
2021-04-15,Ataşehir,28076.61,13,2159.74,40,13,1
2021-04-15,Bayrampaşa,9911.84,8,1238.98,28,8,2
2021-04-15,Beşiktaş,110483.81,34,3249.52,100,34,2
2021-04-15,Levent,68638.24,43,1596.24,108,43,2
2021-04-15,Pendik,14421.84,6,2403.64,18,6,1
2021-04-15,Üsküdar,15259.14,8,1907.39,23,8,1
2021-04-15,Şişli,19312.64,14,1379.47,40,14,1
2021-04-16,Ataşehir,15482.34,9,1720.26,27,9,1
2021-04-16,Bayrampaşa,30554.71,16,1909.67,44,16,2
2021-04-16,Beşiktaş,95285.46,40,2382.14,131,40,2
2021-04-16,Levent,79204.93,45,1760.11,141,45,2
2021-04-16,Pendik,21665.6,7,3095.09,24,7,1
2021-04-16,Üsküdar,7033.79,4,1758.45,12,4,1
2021-04-16,Şişli,32571.7,17,1915.98,62,17,1
2021-04-17,Ataşehir,19300.57,14,1378.61,35,14,1
2021-04-17,Bayrampaşa,13314.38,8,1664.3,19,8,2
2021-04-17,Beşiktaş,45077.52,26,1733.75,70,26,2
2021-04-17,Levent,68093.76,29,2348.06,95,29,2
2021-04-17,Pendik,6711.44,6,1118.57,17,6,1
2021-04-17,Üsküdar,5398.23,6,899.7,22,6,1
2021-04-17,Şişli,34589.34,11,3144.49,41,11,1
2021-04-18,Ataşehir,11029.64,6,1838.27,18,6,1
2021-04-18,Bayrampaşa,29855.33,16,1865.96,42,16,2
2021-04-18,Beşiktaş,73545.97,32,2298.31,92,32,2
2021-04-18,Levent,126345.58,39,3239.63,113,39,2
2021-04-18,Pendik,2596.29,4,649.07,10,4,1
2021-04-18,Üsküdar,5804.42,5,1160.88,13,5,1
2021-04-18,Şişli,39555.21,13,3042.71,36,13,1
2021-04-19,Ataşehir,23697.79,12,1974.82,37,12,1
2021-04-19,Bayrampaşa,21403.27,16,1337.7,41,16,2
2021-04-19,Beşiktaş,45216.82,24,1884.03,76,24,2
2021-04-19,Levent,85038.28,43,1977.63,128,43,2
2021-04-19,Pendik,15866.42,9,1762.94,27,9,1
2021-04-19,Üsküdar,2065.48,2,1032.74,7,2,1
2021-04-19,Şişli,17989.54,11,1635.41,37,11,1
2021-04-20,Ataşehir,31340.62,19,1649.51,56,19,1
2021-04-20,Bayrampaşa,31894.84,12,2657.9,39,12,2
2021-04-20,Beşiktaş,70843.26,34,2083.63,92,34,2
2021-04-20,Levent,150288.06,57,2636.63,187,57,2
2021-04-20,Pendik,19337.98,11,1758.0,32,11,1
2021-04-20,Üsküdar,4416.88,5,883.38,10,5,1
2021-04-20,Şişli,8820.26,6,1470.04,14,6,1
2021-04-21,Ataşehir,69159.25,23,3006.92,71,23,1
2021-04-21,Bayrampaşa,53247.11,20,2662.36,72,20,2
2021-04-21,Beşiktaş,16739.52,20,836.98,42,20,2
2021-04-21,Levent,54311.79,39,1392.61,107,39,2
2021-04-21,Pendik,14155.42,4,3538.86,14,4,1
2021-04-21,Üsküdar,10874.28,8,1359.29,27,8,1
2021-04-21,Şişli,13218.54,8,1652.32,26,8,1
2021-04-22,Ataşehir,50896.81,20,2544.84,67,20,1
2021-04-22,Bayrampaşa,5627.2,10,562.72,31,10,2
2021-04-22,Beşiktaş,58935.6,36,1637.1,123,36,2
2021-04-22,Levent,85472.55,40,2136.81,119,40,2
2021-04-22,Pendik,17322.31,9,1924.7,32,9,1
2021-04-22,Üsküdar,15953.56,9,1772.62,24,9,1
2021-04-22,Şişli,21486.11,8,2685.76,19,8,1
2021-04-23,Ataşehir,11820.31,11,1074.57,25,11,1
2021-04-23,Bayrampaşa,17707.92,10,1770.79,28,10,2
2021-04-23,Beşiktaş,61943.6,21,2949.7,79,21,2
2021-04-23,Levent,102789.24,43,2390.45,122,43,2
2021-04-23,Pendik,20139.53,10,2013.95,28,10,1
2021-04-23,Üsküdar,26728.4,6,4454.73,21,6,1
2021-04-23,Şişli,26745.91,12,2228.83,39,12,1
2021-04-24,Ataşehir,25055.85,13,1927.37,39,13,1
2021-04-24,Bayrampaşa,17031.11,12,1419.26,36,12,2
2021-04-24,Beşiktaş,113536.51,32,3548.02,108,32,2
2021-04-24,Levent,27070.91,44,615.25,121,44,2
2021-04-24,Pendik,31620.23,7,4517.18,28,7,1
2021-04-24,Üsküdar,13717.3,7,1959.61,22,7,1
2021-04-24,Şişli,12112.64,12,1009.39,38,12,1
2021-04-25,Ataşehir,13977.03,11,1270.64,37,11,1
2021-04-25,Bayrampaşa,59936.55,16,3746.03,55,16,2
2021-04-25,Beşiktaş,35624.04,32,1113.25,93,32,2
2021-04-25,Levent,71037.89,40,1775.95,113,40,2
2021-04-25,Pendik,8547.88,9,949.76,23,9,1
2021-04-25,Üsküdar,16814.27,3,5604.76,11,3,1
2021-04-25,Şişli,27603.38,12,2300.28,41,12,1
2021-04-26,Ataşehir,10252.63,10,1025.26,29,10,1
2021-04-26,Bayrampaşa,31264.8,15,2084.32,46,15,2
2021-04-26,Beşiktaş,43975.37,28,1570.55,88,28,2
2021-04-26,Levent,103677.71,52,1993.8,169,52,2
2021-04-26,Pendik,5981.74,6,996.96,20,6,1
2021-04-26,Üsküdar,7868.99,4,1967.25,12,4,1
2021-04-26,Şişli,60315.3,17,3547.96,56,17,1
2021-04-27,Ataşehir,10602.27,15,706.82,30,15,1
2021-04-27,Bayrampaşa,60993.73,19,3210.2,69,19,2
2021-04-27,Beşiktaş,82521.65,34,2427.11,98,34,2
2021-04-27,Levent,105591.04,44,2399.8,146,44,2
2021-04-27,Pendik,38158.58,5,7631.72,23,5,1
2021-04-27,Üsküdar,7942.02,3,2647.34,9,3,1
2021-04-27,Şişli,13872.48,10,1387.25,27,10,1
2021-04-28,Ataşehir,49170.65,14,3512.19,48,14,1
2021-04-28,Bayrampaşa,17173.11,11,1561.19,37,11,2
2021-04-28,Beşiktaş,90188.42,30,3006.28,100,30,2
2021-04-28,Levent,58127.03,37,1571.0,117,37,2
2021-04-28,Pendik,24903.26,16,1556.45,42,16,1
2021-04-28,Üsküdar,8825.35,3,2941.78,10,3,1
2021-04-28,Şişli,22345.51,11,2031.41,31,11,1
2021-04-29,Ataşehir,13778.87,9,1530.99,22,9,1
2021-04-29,Bayrampaşa,17609.27,9,1956.59,32,9,2
2021-04-29,Beşiktaş,136985.97,33,4151.09,106,33,2
2021-04-29,Levent,60601.42,49,1236.76,129,49,2
2021-04-29,Pendik,14863.27,8,1857.91,21,8,1
2021-04-29,Üsküdar,12826.31,8,1603.29,26,8,1
2021-04-29,Şişli,41425.3,10,4142.53,37,10,1
2021-04-30,Ataşehir,10281.52,12,856.79,38,12,1
2021-04-30,Bayrampaşa,54606.59,13,4200.51,47,13,2
2021-04-30,Beşiktaş,40806.49,26,1569.48,74,26,2
2021-04-30,Levent,98870.52,29,3409.33,101,29,2
2021-04-30,Pendik,1565.49,9,173.94,21,9,1
2021-04-30,Üsküdar,11402.51,9,1266.95,27,9,1
2021-04-30,Şişli,14400.98,9,1600.11,26,9,1
2021-05-01,Ataşehir,14807.69,11,1346.15,45,11,1
2021-05-01,Bayrampaşa,12629.94,12,1052.5,37,12,2
2021-05-01,Beşiktaş,49059.6,35,1401.7,111,35,2
2021-05-01,Levent,51982.26,30,1732.74,76,30,2
2021-05-01,Pendik,6353.6,6,1058.93,19,6,1
2021-05-01,Üsküdar,10698.25,6,1783.04,17,6,1
2021-05-01,Şişli,27310.6,13,2100.82,41,13,1
2021-05-02,Ataşehir,61321.53,21,2920.07,57,21,1
2021-05-02,Bayrampaşa,35125.84,16,2195.37,43,16,2
2021-05-02,Beşiktaş,106073.62,34,3119.81,111,34,2
2021-05-02,Levent,60611.34,42,1443.13,104,42,2
2021-05-02,Pendik,4442.94,4,1110.74,13,4,1
2021-05-02,Üsküdar,16226.42,6,2704.4,23,6,1
2021-05-02,Şişli,28113.6,10,2811.36,28,10,1
2021-05-03,Ataşehir,15937.03,14,1138.36,46,14,1
2021-05-03,Bayrampaşa,20205.93,13,1554.3,29,13,2
2021-05-03,Beşiktaş,92458.08,34,2719.36,98,34,2
2021-05-03,Levent,86421.65,48,1800.45,142,48,2
2021-05-03,Pendik,1747.31,4,436.83,6,4,1
2021-05-03,Üsküdar,59224.9,11,5384.08,40,11,1
2021-05-03,Şişli,35912.16,13,2762.47,47,13,1
2021-05-04,Ataşehir,8151.37,11,741.03,28,11,1
2021-05-04,Bayrampaşa,33704.31,12,2808.69,34,12,2
2021-05-04,Beşiktaş,71982.88,37,1945.48,115,37,2
2021-05-04,Levent,88079.51,42,2097.13,131,42,2
2021-05-04,Pendik,14180.47,8,1772.56,23,8,1
2021-05-04,Üsküdar,22551.24,4,5637.81,12,4,1
2021-05-04,Şişli,17795.62,12,1482.97,30,12,1
2021-05-05,Ataşehir,43513.62,17,2559.62,56,17,1
2021-05-05,Bayrampaşa,2678.15,12,223.18,26,12,2
2021-05-05,Beşiktaş,55703.22,29,1920.8,100,29,2
2021-05-05,Levent,72470.81,46,1575.45,129,46,2
2021-05-05,Pendik,5438.36,4,1359.59,14,4,1
2021-05-05,Üsküdar,10473.77,6,1745.63,13,6,1
2021-05-05,Şişli,23605.54,12,1967.13,35,12,1
2021-05-06,Ataşehir,25784.31,10,2578.43,29,10,1
2021-05-06,Bayrampaşa,61277.76,16,3829.86,51,16,2
2021-05-06,Beşiktaş,40898.12,26,1573.0,84,26,2
2021-05-06,Levent,108603.76,46,2360.95,141,46,2
2021-05-06,Pendik,6985.34,6,1164.22,21,6,1
2021-05-06,Üsküdar,5804.48,3,1934.83,10,3,1
2021-05-06,Şişli,17970.3,15,1198.02,42,15,1
2021-05-07,Ataşehir,28357.9,18,1575.44,59,18,1
2021-05-07,Bayrampaşa,2686.7,9,298.52,24,9,2
2021-05-07,Beşiktaş,52960.66,35,1513.16,99,35,2
2021-05-07,Levent,70054.06,44,1592.14,133,44,2
2021-05-07,Pendik,2567.42,6,427.9,16,6,1
2021-05-07,Üsküdar,26650.56,9,2961.17,30,9,1
2021-05-07,Şişli,23764.94,13,1828.07,43,13,1
